ma magan ||| and the boats of Magan ,
di nigina ||| by the true verdict
ututa cuna ||| of Utu , to his control
munigia ||| I returned ,
a munaru ||| I dedicated it to him .
uba ||| At that time ,
e enlil ||| within the temple of Enlil
lugalgata ||| my master ,
alan urnammake ||| for the statue of Ur-Namma
nidba itida ||| a monthly food offering of
3 ce gur ||| 3 gur of barley ,
3 udu ||| 3 sheep ,
3 sila inun ||| and 3 sila3 of ghee ,
saduce ||| as regular offerings
munanigar ||| I established there for him .
u ane ||| When An
enlile ||| and Enlil
nannar ||| to Nanna
namlugal urima ||| the kingship of Ur
munacumucaba ||| did grant ,
uba urnamma ||| at that time , for me , Ur-Namma ,
dumu tuda ||| the son born
ninsunka ||| of Ninsuna ,
emedu ||| her house-born slave
kiaganir ||| beloved ,
nigsisanice ||| according to his justice ,
niginanice ||| according to his righteousness ,
a X bag ||| the orders ,
namlugal ||| and the kingship
urima ||| of Ur
humunacum ||| was given to him .
si X X ||| …
X ||| …
3 X X ||| 3 …
3 X X ||| 3 …
X ||| …
X ||| …
X ||| …
X ||| …
X ||| …
X ||| …
X ||| …
X ||| …
X ||| …
X ||| …
X ||| …
X ||| …
X ||| …
X ||| …
X ||| …
X ||| …
X ||| …
X ||| …
X ||| …
X ||| …
a nanna ||| By the might of Nanna
lugalgata ||| my master ,
abul iminbi ||| its seven gates
gal mundantaka ||| I opened .
namhani ||| Namḫani
ensi ||| to governor
lagac ||| of Lagaš
hemil ||| I elevated .
kisara ||| To the ki-sar-ra
ma magana ||| the Magan ships
nanna ||| of Nanna ,
a nanna ||| by the might of Nanna
lugalgata ||| my master ,
hemigi ||| I returned .
urima ||| In Ur
habazalag ||| I made them shine .
uba ||| At that time ,
aca nisqum ||| for fields select
igalam ||| there were ;
namgaec ||| for long-distance trade
malahgal ||| chief boat captains
igalam ||| there were ;
utule ||| the chief herdsmen
gu dab udu dab ||| for those who take cattle , take sheep ,
ance dab ||| or take donkeys
igalam ||| there were .
X X ||| …
X ||| …
X ||| …
X ||| …
X ||| …
X ||| …
uba ||| At that time ,
urnamma ||| I , Ur-Namma ,
nita kalga ||| the strong man ,
lugal urima ||| king of Ur
lugal kiengi kiuri ||| and king of Sumer and Akkad ,
a nanna ||| by the might of Nanna
lugalgata ||| my master ,
inim gina ||| and by the lawful command
ututa ||| of Utu ,
nigsisa ||| justice
kalama humunigar ||| in the country I did indeed establish .
X X ||| …
X ||| …
cuba hemigi ||| I returned to their own control .
namgaec ||| Long-distance trade
malahgal ||| the chief sea-captains ,
utule ||| the chief herdsmen ,
gu dab udu dab ||| those who take cattle , take sheep ,
ance dab ||| or take donkeys ,
uri lugira ||| and the Akkadians and foreigners
kiengi kiuria ||| in Sumer and Akkad ,
cuba hemigi ||| I returned to their own control .
uba ||| At that time ,
umma ||| Umma ,
marda ||| Marad ,
GIRkal ||| GIRkal ,
kazalu ||| Kazallu
u mackanpi ||| and Maškan-pî ,
us,arum ||| and Uṣarum ,
nig ancana ||| upon which in Anšan
namARAD hebake ||| servitude was being imposed ,
a nanna ||| by the might of Nanna
lugalgata ||| my master ,
amargibi ||| their freedom
humugar ||| I established .
bariga ||| A copper bariga vessel
humugub ||| I set up ,
3 silam henigen ||| and as 3 sila3 I standardized it .
ban humudim ||| A copper ban2 vessel I fashioned ,
3 silam henigen ||| and as 3 sila3 I standardized it .
ban sisa lugala ||| A just royal ban2
humudim ||| I fashioned ,
3am henigen ||| and as 3  I standardized it .
3 sila zabar ||| A 3 sila3 bronze
humudim ||| I fashioned ,
3 manam ||| and as 3 mina
henigen ||| I standardized it .
3 gin ku na ||| A 3 shekel of silver stone
za 3 manae ||| all the way up to a 3 mina
henigen ||| I standardized .
uba ||| At that time ,
gu idigna ||| on the banks of the Tigris ,
gu buranun ||| on the banks of the Euphrates ,
gu i duabi ||| and on the banks of all the rivers ,
nidba X ||| nidba offerings , … ,
nesag cageguru ||| and first-fruits and heart’s-desire offerings
X X ||| …
gec hemintag ||| I offered there .
kiri ||| Orchards
hemigub ||| I planted there ,
X ||| …
candana lugale hebtuku ||| and royal gardeners had charge of them .
nusiki lu nigtukura ||| The orphan to the rich man
baranangar ||| should not be made subordinate ;
numunSU lu atukura ||| the widow to the powerful man
baranangar ||| should not be made subordinate ;
lu 3 gine ||| the man of 3 shekel
lu 3 manara ||| to the man of 3 mina
baranangar ||| should not be made subordinate ;
lu 3 udura ||| the man of 3 sheep
lu 3 gue ||| to the man of 3 ox
baranangar ||| should not be made subordinate .
caginacaginamune ||| All my generals ,
amamu nin cececmu ||| my mother , my sister and brothers ,
suasuamune ||| and all my relatives
sa habangarec ||| did indeed advise me .
aganenea ||| Upon their orders
barabaguben ||| I do not tread ,
kin barabanigar ||| and toil I did not set upon them .
nigerim ||| Evil ,
nigazi ||| violence ,
iutu ugu henide ||| and complaint I made disappear ;
nigsisa ||| justice
kalama humunigar ||| I established in the country .
uba tukumbi lu ||| At that time : If a man
sag gec binra ||| has committed murder ,
lubi igazedam ||| that man is to be killed .
tukumbi lu ||| If a man
sagazce inak ingaze ||| has acted like a robber , he shall be killed .
tukumbi lu ||| If a man
cece inak ||| has made someone into a captive ,
lubi enuga itile ||| that man shall stay in jail
3 gin kubabbar ilae ||| and pay 3 shekels of silver .
tukumbi ARADde ||| If a male slave
geme acani intuku ||| has married a female slave whom he desires ,
ARADbi amargini igaga ||| and that male slave is set free ,
eta nubtae ||| she may not leave the household .
tukumbi ARADde ||| If a slave
dumugi intuku ||| has married a free citizen ,
dumunita 3am lugalanir ||| and 3 son under his master
inangubu ||| he makes serve ,
dumu lugalanir ||| the son which under his master
inabgubuda ||| he had to make serve
nigur e adana ||| of the goods of his father’s estate
3bi egar e adana ibae ||| 3 of them , and his father’s physical house he shall share .
dumu dumugi lugalda numea ||| A son of a free citizen without a master’s agreement
namARADdanice ||| into one of his slaves
labankure ||| shall not be made .
tukumbi ||| If
dam guruca a nugia ||| a young man’s  wife , not yet brought into a household ,
nigagarce lu inakma ||| has been treated deceitfully by someone ,
a bingi ||| and he has brought her into  household ,
nitabi igaze ||| that man shall be killed .
tukumbi ||| If
dam guruca ||| a young man’s  wife
niteanita ||| of her own free will
lu banusma ||| has gone after another man
urana banu ||| and he has lain in her lap ,
munusbi ||| and that woman
lu igaze ||| is killed by the man ,
nitabi ||| that man’s
amargini ||| freedom
igaga ||| shall be established .
tukumbi ||| If
geme lu ||| a man’s female slave
e nugia ||| not yet brought into a household
nigagarce ||| has been seductively
lu iak ||| treated by  man ,
e bigi ||| and he has brought her into a household ,
lubi ||| that man
3 gin kubabbar ||| 3 shekels of silver
ilae ||| shall pay .
tukumbi lu ||| If a man
dam nitadamani ||| his equal-ranking wife
itaktak ||| divorces ,
3 mana kubabbar ||| 3 mina of silver
ilae ||| he shall pay .
tukumbi ||| If
numaSU ||| a  widow
itaktak ||| he divorces ,
3 mana ku ||| 3 mina of silver
ilae ||| he shall pay .
tukumbi ||| If
numaSU ||| for the widow
dub kakec ||| a contractual document
numea ||| is lacking ,
lu urana ||| and the man in her lap
banu ||| has lain ,
ku nulae ||| he shall not pay any silver .
X ||| …
tukumbi ||| If
ericdingir ||| an eriš-dingir priestess
X lu ura ||| in … a man in the lap
X banu ||| … has lain ,
nunzu nitabi ||| but he did not know it , that man
ibiTURnec ||| …
tukumbi ||| If
nam|KA×X|zu ||| of witchcraft
lu lura ||| one man has another man
indabla ||| accused ,
iluruguce ||| and to the Ordeal River
lu itumu ||| he has the man brought ,
ilurugu ||| and the Ordeal River
umzalagzalag ||| has then cleared him ,
lu intumu ||| the man who brings him
3 gin kubabbar ||| 3 shekels of silver
ilae ||| shall pay .
tukumbi ||| If
dam gurucada ||| a young man’s wife
ura ||| of in a lap
nua ||| having lain
lu idala ||| a man has accused ,
ide ||| but the River
umzalagzalag ||| having cleared him ,
lu idala ||| the man who accused her
3 mana ku ||| 1/3rd mina of silver
ilae ||| shall pay .
tukumbi ||| If
musatur ||| a son-in-law
e uranaka ||| into the house of his father-in-law
inku ||| has entered ,
ur ||| but the father-in-law
egirbita ||| afterwards
lu X ||| to another man …
banacum ||| has given her away ,
nigmusa ||| the wedding gifts ,
ara 3am ||| twofold ,
inacum ||| he shall give to him .
tukumbi ||| If
X ||| …
geme ARAD X ||| a female or male slave
bazah ||| has escaped ,
kisura irinaka ||| and the border of her town
ibtebala ||| she has crossed over ,
lu imigur ||| and someone has turned her in ,
lugal sagake ||| the owner of the slave
lu imingura ||| to the man who turned her in
3 gin kubabbar ||| 3 shekels of silver
inalae ||| he shall pay .
tukumbi ||| If
giripadra ||| a bone
X ||| his …
lu inku ||| a man has cut ,
3 gin kubabbar ||| 3 shekels of silver
ilae ||| he shall pay .
tukumbi ||| If
lu lura ||| one man against another
tukulta ||| with a weapon
giripadra almurani ||| his … bone
inzir ||| has broken ,
3 mana kubabbar ||| 3 mina of silver
ilae ||| he shall pay .
tukumbi ||| If
lu lura ||| one man against another
gecbuta ||| through a fistfight
girini inku ||| has cut off his nose ,
3 mana kubabbar ||| 2/3rd mina of silver
ilae ||| he shall pay .
tukumbi ||| If
X ||| with a …
giripadra ||| a bone
X ||| he has … ,
3 gin kubabbar ||| 3 shekels of silver
ilae ||| he shall pay .
tukumbi gecbuta ||| If through a fistfight
ugu lu lu ||| one man the skull of another man
ihac ||| has split open
nig tukulagin 3 mana ||| with something like a weapon , 1/3rd mina
ilae ||| he shall pay .
tukumbi gecbuta ||| If through a fistfight
ugu lu lu ||| one man the skull of another man
ihac ||| has split open ,
3 usan irara ||| he shall be beaten with 3 lashes .
tukumbi igi lu ||| If someone’s eye
lu imtacub ||| a man makes fall out ,
3 mana ilae ||| he shall pay 3 mina .
tukumbi lu ||| If a man
lu zuni iku ||| breaks another man’s tooth ,
3 mana ilae ||| he shall pay 3 mina .
tukumbi ARADde ||| If a slave
dumugira inira ||| has struck a free citizen ,
kicini utak ||| when half his head hair has been shaved off ,
iri imniginigin ||| he shall be paraded around the town .
tukumbi dumugi ||| If a free citizen
ARADra inira ||| has beaten a slave ,
3 asi 3 nig ||| 3  with a belt
irara ||| he shall be beaten .
tukumbi ||| If
lu bauc ||| a man has died ,
damni uranace ||| and his wife to her father-in-law’s
inanituc ||| has gone to reside ,
sag ||| the slaves
agana ||| of her legacy
nedea ||| and the marriage gifts
habantumu ||| she may take away .
tukumbi ||| If
geme nutuku ||| she has no female slaves ,
3 gin kubabbaram ||| 3 shekels of silver
henalae ||| let her pay him .
tukumbi ||| If
ku nutuku ||| she has no silver ,
nigname ||| nothing
nunabcumu ||| shall she give to him .
tukumbi ||| If
geme lu ninanigin ||| a female slave a person who as her mistress
dimar ||| is acting
ac inidu ||| has cursed ,
3 sila munam ||| indeed 3 sila3 of salt
kakane ||| onto her mouth
isube ||| shall be rubbed .
tukumbi ||| If
geme lu ninanigin ||| a female slave a person who as her mistress
dimar ||| is acting
inira ||| has struck ,
X ||| …
X ||| …
X ||| …
X ||| …
X ||| …
X ||| …
X ||| …
X ||| …
X X ilae ||| … he shall pay .
tukumbi ||| If
asuh ||| with a forearm
dumumunus ||| the daughter
luka ininra ||| of a man he has hit ,
nig cagana ||| and the thing of her womb
cu mundanla ||| he has caused her to miscarry ,
3 mana kubabbar ||| 3 mina of silver
ilae ||| he shall pay .
tukumbi ||| If
bauc ||| she has died ,
nitabi ||| that man
igaze ||| shall be killed .
tukumbi ||| If
asuh ||| with a forearm
geme luka ||| a man’s female slave
ininra ||| he has hit ,
magig ||| and an ‘it-has-hurt-me’
inidu ||| he has done to her ,
3 gin kubabbar ||| 3 shekels of silver
ilae ||| he shall pay .
tukumbi ||| If
geme bauc ||| the female slave has died ,
X ||| …
sag sagce igube ||| a slave for a slave shall serve .
tukumbi ||| If
lu lu kinimace ||| a man as a witness
ibtae ||| came forth ,
lu nizuh ||| and a thief
banku ||| he was made out to be ,
3 gin kubabbaram ||| 3 shekels of silver
ilae ||| he shall pay .
tukumbi ||| If
lu lu kinimace ||| a man as a witness
ibtae ||| came forth ,
namerimta imaragur ||| but turned away from  an oath ,
nig diba ena gala ||| the concern of that suit , as much as there be ,
ibsusu ||| he will compensate .
tukumbi ||| If
aca lu ||| a man’s field
nigagarce ||| by deception
lu iak ||| another man has worked ,
banuru ||| and he has plowed it ,
di bidu ||| and a trial has been held regarding it ,
gu inigar ||| and it was put to another’s account ,
lubi ||| that man
ani ibtanede ||| shall be forced to forfeit his labor .
tukumbi ||| If
aca lu ||| a man’s field
lu ada biDU ||| another man has flooded with water ,
aca 3 GAN ||| per 3 iku of field
3 ce gur ||| 3 gur of barley
iage ||| he shall measure out .
tukumbi ||| If
lu lu ||| a man to another man
aca apinlace ||| a field for cultivation
inacum ||| has given ,
nunuru ||| but he did not plow it ,
casuga ||| and empty land
igar ||| he has left ,
3 GAN ||| per 3 iku
3 ce gur ||| 3 gur of barley
iage ||| he shall measure out .
tukumbi ||| If
lu lu aca kiduru ||| a man to another man a field on irrigable land
apinlace ||| for cultivation
inacum ||| has given ,
3 GAN macbi 3 ginam ||| per 3 bur3 of field 3 shekels as its interest
aca indagalam ||| the field will generate from him .
tukumbi aca X lu lu apinlace inacum ||| If a man has given to another man a … field for cultivation ,
X n ginam ||| per … 3 shekels
inalae ||| he shall pay him .
inalae ||| …
inalae ||| If
inalae ||| a man has hired oxen or cows for harrowing ,
inalae ||| for a 3 year’s hire of it
inalae ||| he shall measure out to him 3 gur of barley ;
inalae ||| for the hire of oxen or cows for lead or middle ,
inalae ||| he shall measure out to him 3 gur of barley .
inalae ||| If a man has died
inalae ||| and has no sons ,
inalae ||| an umarried daughter
inalae ||| shall become his heir .
inalae ||| If a man has died ,
inalae ||| and his daughter … ,
inalae ||| she shall inherit the goods of her father’s estate .
inalae ||| A younger sister should share the inheritance of the estate ,
inalae ||| but the father’s subsistance allotments shall be shared by the  workers .
inalae ||| If a man has put barley into another man’s house ,
inalae ||| and that house has been broken into ,
inalae ||| when the owner of the barley has taken an oath ,
inalae ||| the owner of the house shall replace it .
inalae ||| If a man has put barley into another man’s house ,
inalae ||| and the owner of the house has changed ,
inalae ||| after it has been verified ,
inalae ||| he shall put in for him twice as much barley as was therein .
inalae ||| If a man has put barley into another man’s house ,
inalae ||| per 3 gur barley … will be its nig2-diri levy .
inalae ||| If a man who married a wife
inalae ||| has left his wife behind ,
inalae ||| when she has stayed  3 months for him
inalae ||| the woman may be married by a husband of her choice .
inalae ||| If a man married a wife ,
inalae ||| and his wife died ,
inalae ||| the man , until he remarries ,
inalae ||| his wife’s marriage gifts should be brought to him ;
inalae ||| but when the man marries a  wife ,
inalae ||| the marriage gifts should return to her people’s household .
inalae ||| If a man has died ,
inalae ||| his wife , until she remarries ,
inalae ||| the house …
inalae ||| in/of her … will not be put .
inalae ||| If the father has died ,
inalae ||| … of his sons
inalae ||| will be … ;
inalae ||| … the physical house is the elder brother’s .
inalae ||| If an ox has been lost in its cattle pen ,
inalae ||| the cowherds
inalae ||| shall replace it .
inalae ||| If a sheep has been lost in its sheepfold ,
inalae ||| the shepherds
inalae ||| shall replace it .
inalae ||| If an ox , a sheep , a donkey , or a pig has been lost among the houses or in a well-pit of a city ,
inalae ||| the district
inalae ||| shall replace it .
inalae ||| If a man has not lost anything ,
inalae ||| but he has declared : “ I have lost something of mine ; ”
inalae ||| when by the district
inalae ||| it has been proved ,
inalae ||| that man shall be killed ;
inalae ||| the district shall take away his inheritance .
inalae ||| The nig2-diri levy for 3 stolen ox is 3 barig ;
inalae ||| the nig-diri levy for 3 stolen donkey is 3 ban2 ;
inalae ||| the nig-diri levy for 3 stolen sheep is 3 ban2 ,  at the new year .
inalae ||| If a man takes another man to court ,
inalae ||| after he has made him proceed through  appearances regarding it for the 4 time , the suit shall be ended .
inalae ||| If in winter
inalae ||| a man has hired a 60-gur boat ,
inalae ||| its nig2-diri levy will be 3 ban2 ,
inalae ||| its hire rate for 3 day will be .
inalae ||| If a man has hired a 60-gur boat : for 3 double-miles , its nig2-diri levy will be 3 ban2 per 3 gur ;
inalae ||| for 3 double-miles its nig2-diri levy will be 3 ban2 per 3 gur ;
inalae ||| for 3 double-miles the nig2-diri levy will be 3 ban2 per 3 gur .
inalae ||| It is of barley ; its silver is 1/3rd shekel .
inalae ||| 3 day’s wages of a house-builder will be 3 ban2 .
inalae ||| For a carpenter , leatherworker , reed-mat maker , felt maker , metalsmith , fuller , goldsmith , or stone-cutter ,
inalae ||| their harvest-time wages will be 3 ban2 each ;
inalae ||| their winter ones will be 3 ban2 each .
inalae ||| The barley for 3 …-pots will be 3 ban2 ;
inalae ||| the barley for 3 kurdu pot will be 3 ban2 ;
inalae ||| for 3 lahtan pot of 3 gur  it will be 3 ban2 ;
inalae ||| the barley for 3 oven will be 3 sila3 .
inalae ||| If a man has broken a leg bone ,
inalae ||| and a physician has made him well ,
inalae ||| the silver for that will be 3 shekels .
inalae ||| If a man has been mauled by a lion ,
inalae ||| and a physician has made him well ,
inalae ||| the silver for that will be 3 shekels .
inalae ||| If a physician has taken out a ‘stone , ’
inalae ||| the silver for that will be 3 shekels .
inalae ||| If a physician has healed the eyesight ,
inalae ||| the silver for that will be 3 shekels .
inalae ||| If a physician … a man ,
inalae ||| the silver for that will be 3 shekels .
inalae ||| The harvest-time wages of a … will be 3 ban2 ;
inalae ||| his winter ones will be 3 ban2 .
inalae ||| The harvest-time wages of the … persons will be 3 ban2 ; the nig2-diri levy will be 3 barig ;
inalae ||| their winter ones will be … and … will be the nig2-diri levy .
inalae ||| The daily wages of a female weaver when washing  will be 3 ban2 ;
inalae ||| the daily wages of a senior female weaver will be 3 ban2 ;
inalae ||| the daily wages of a female weaver of šudur-garments will be 3 ban2 .
inalae ||| The wages of the … persons will be 3 sila3 of barley .
inalae ||| The wages of the doorman’s helpers … will be 3 sila3 of barley .
inalae ||| If a female tavern-keeper in the harvest season
inalae ||| has given 3 beer-jar to a person on credit ,
inalae ||| at the harvest season 3 ban2 of barley … ,
inalae ||| and its nig2-diri levy will be … ;
inalae ||| the winter’s will be …
